            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
*****************************************************************************************************************************************************************************
$$SOE
2434378.500000000, A.D. 1953-Jan-01 00:00:00.0000, -4.403959876809398E+01, -8.143503014769774E+00,  1.716096963947023E-01,  5.62229326E-05,  1.34568183E-04,  1.84188810E-05,
2434743.500000000, A.D. 1954-Jan-01 00:00:00.0000, -4.385143813219867E+01, -9.037058483691920E+00,  2.998067078187949E-01,  5.35864068E-05,  1.32435034E-04,  1.81781270E-05,
2435108.500000000, A.D. 1955-Jan-01 00:00:00.0000, -4.364404604979587E+01, -9.927972369787483E+00,  4.278765355858990E-01,  5.10295221E-05,  1.30264270E-04,  1.79300803E-05,
2435473.500000000, A.D. 1956-Jan-01 00:00:00.0000, -4.341680124228483E+01, -1.081567187532123E+01,  5.557460663571238E-01,  4.85523757E-05,  1.28058713E-04,  1.76751273E-05,
2435839.500000000, A.D. 1957-Jan-01 00:00:00.0000, -4.316861694496341E+01, -1.170169742338649E+01,  6.836961791021419E-01,  4.61485090E-05,  1.25814984E-04,  1.74129279E-05,
2436204.500000000, A.D. 1958-Jan-01 00:00:00.0000, -4.290074293498128E+01, -1.258021520007383E+01,  8.109639653633265E-01,  4.38309571E-05,  1.23548114E-04,  1.71452990E-05,
2436569.500000000, A.D. 1959-Jan-01 00:00:00.0000, -4.261271386266832E+01, -1.345266548679028E+01,  9.378426965367960E-01,  4.15928384E-05,  1.21254744E-04,  1.68719141E-05,
2436934.500000000, A.D. 1960-Jan-01 00:00:00.0000, -4.230497590084335E+01, -1.431813272611410E+01,  1.064281842682852E+00,  3.94338456E-05,  1.18937568E-04,  1.65931517E-05,
2437300.500000000, A.D. 1961-Jan-01 00:00:00.0000, -4.197726824998222E+01, -1.517822850143425E+01,  1.190580144356038E+00,  3.73479842E-05,  1.16592814E-04,  1.63086032E-05,
2437665.500000000, A.D. 1962-Jan-01 00:00:00.0000, -4.163222346619308E+01, -1.602782486758357E+01,  1.316007473608634E+00,  3.53461569E-05,  1.14235918E-04,  1.60201957E-05,
2438030.500000000, A.D. 1963-Jan-01 00:00:00.0000, -4.126978995266087E+01, -1.686922989883595E+01,  1.440870538301221E+00,  3.34219709E-05,  1.11863071E-04,  1.57275255E-05,
2438395.500000000, A.D. 1964-Jan-01 00:00:00.0000, -4.089052184281191E+01, -1.770279167366589E+01,  1.565125445574589E+00,  3.15747462E-05,  1.09476790E-04,  1.54309545E-05,
2438761.500000000, A.D. 1965-Jan-01 00:00:00.0000, -4.049340166539374E+01, -1.853122942797338E+01,  1.689056910930578E+00,  2.97989586E-05,  1.07072954E-04,  1.51300125E-05,
2439126.500000000, A.D. 1966-Jan-01 00:00:00.0000, -4.008020142417870E+01, -1.935028279646304E+01,  1.811921922625517E+00,  2.81034394E-05,  1.04667113E-04,  1.48266957E-05,
2439491.500000000, A.D. 1967-Jan-01 00:00:00.0000, -3.964927442781589E+01, -2.016207188181408E+01,  1.933988863350778E+00,  2.64822702E-05,  1.02255060E-04,  1.45205313E-05,
2439856.500000000, A.D. 1968-Jan-01 00:00:00.0000, -3.920010555837818E+01, -2.096601679764094E+01,  2.055186501810971E+00,  2.49344000E-05,  9.98390847E-05,  1.42118570E-05,
2440222.500000000, A.D. 1969-Jan-01 00:00:00.0000, -3.873110630395580E+01, -2.176345663551502E+01,  2.175775198509775E+00,  2.34547463E-05,  9.74147860E-05,  1.39001494E-05,
2440587.500000000, A.D. 1970-Jan-01 00:00:00.0000, -3.824485256960714E+01, -2.254909780925173E+01,  2.295034842448121E+00,  2.20501671E-05,  9.49975698E-05,  1.35874354E-05,
2440952.500000000, A.D. 1971-Jan-01 00:00:00.0000, -3.774036498375893E+01, -2.332418981383937E+01,  2.413240688668290E+00,  2.07152049E-05,  9.25828927E-05,  1.32731809E-05,
2441317.500000000, A.D. 1972-Jan-01 00:00:00.0000, -3.721816348173388E+01, -2.408790313461315E+01,  2.530342754805946E+00,  1.94484491E-05,  9.01727594E-05,  1.29576920E-05,
2441683.500000000, A.D. 1973-Jan-01 00:00:00.0000, -3.667750682423607E+01, -2.484162683998333E+01,  2.646613838705798E+00,  1.82451994E-05,  8.77625268E-05,  1.26403980E-05,
2442048.500000000, A.D. 1974-Jan-01 00:00:00.0000, -3.612222062599565E+01, -2.558088756345806E+01,  2.761378219743871E+00,  1.71104360E-05,  8.53672265E-05,  1.23233215E-05,
2442413.500000000, A.D. 1975-Jan-01 00:00:00.0000, -3.555170045905848E+01, -2.630781783182784E+01,  2.874916255786664E+00,  1.60391009E-05,  8.29820402E-05,  1.20058748E-05,
2442778.500000000, A.D. 1976-Jan-01 00:00:00.0000, -3.496649290265680E+01, -2.702278883999904E+01,  2.987184031402875E+00,  1.50294233E-05,  8.06086606E-05,  1.16883264E-05,
2443144.500000000, A.D. 1977-Jan-01 00:00:00.0000, -3.436498132166387E+01, -2.772819129617893E+01,  3.098428135275811E+00,  1.40770159E-05,  7.82422492E-05,  1.13700648E-05,
